"id","year","hrs1","class","region","racehisp"
309,2018,45,"Working","South","White"
312,2018,40,"Middle","South","Other"
313,2018,45,"Middle","South","White"
314,2018,40,"Middle","South","White"
315,2018,35,"Middle","South","White"
316,2018,45,"Working","South","Black"
319,2018,35,"Middle","South","White"
320,2018,70,"Working","South","Black"
322,2018,30,"Working","South","Black"
331,2018,45,"Middle","South","White"
332,2018,40,"Middle","South","White"
337,2018,60,"Middle","South","White"
338,2018,60,"Upper","South","White"
339,2018,40,"Upper","South","White"
340,2018,50,"Middle","South","White"
341,2018,40,"Middle","South","White"
343,2018,40,"Upper","South","Hispanic"
344,2018,40,"Upper","South","White"
347,2018,40,"Working","South","Black"
351,2018,40,"Working","South","Black"
355,2018,45,"Middle","South","White"
357,2018,37,"Upper","South","Black"
358,2018,40,"Working","South","Black"
359,2018,60,"Middle","South","White"
360,2018,60,"Working","South","White"
363,2018,10,"Working","South","White"
364,2018,30,"Middle","South","White"
365,2018,45,"Working","South","Hispanic"
367,2018,40,"Middle","New England","White"
368,2018,45,"Middle","New England","White"
369,2018,55,"Upper","New England","White"
370,2018,40,"Upper","New England","White"
371,2018,60,"Middle","New England","White"
372,2018,52,"Upper","New England","White"
373,2018,40,"Middle","New England","White"
375,2018,40,"Working","New England","White"
377,2018,60,"Working","New England","White"
381,2018,20,"Working","New England","White"
384,2018,15,"Middle","New England","Other"
385,2018,50,"Middle","New England","White"
386,2018,30,"Middle","New England","White"
387,2018,35,"Middle","New England","White"
388,2018,40,"Middle","New England","White"
389,2018,40,"Middle","New England","Black"
391,2018,40,"Working","New England","Other"
392,2018,40,"Middle","New England","White"
395,2018,40,"Middle","New England","White"
398,2018,30,"Middle","New England","White"
401,2018,32,"Middle","New England","White"
403,2018,38,"Working","New England","White"
404,2018,8,"Working","New England","Hispanic"
410,2018,40,"Working","New England","White"
413,2018,50,"Working","New England","White"
414,2018,40,"Upper","New England","White"
416,2018,45,"Upper","New England","White"
417,2018,70,"Working","New England","White"
419,2018,35,"Working","New England","Other"
422,2018,40,"Middle","New England","White"
423,2018,41,"Middle","New England","White"
424,2018,40,"Middle","New England","Other"
425,2018,38,"Working","New England","White"
426,2018,18,"Middle","New England","White"
427,2018,25,"Upper","West","White"
428,2018,60,"Upper","West","Other"
429,2018,40,"Working","West","White"
430,2018,40,"Middle","West","Hispanic"
431,2018,50,"Middle","West","White"
432,2018,60,"Middle","West","White"
434,2018,40,"Working","West","Other"
439,2018,60,"Upper","West","White"
440,2018,45,"Lower","West","Black"
441,2018,40,"Working","West","Other"
442,2018,40,"Working","West","Hispanic"
446,2018,48,"Middle","West","Other"
447,2018,40,"Working","West","Other"
448,2018,36,"Middle","West","Black"
451,2018,40,"Working","West","Black"
454,2018,55,"Middle","West","Hispanic"
455,2018,40,"Lower","West","Hispanic"
460,2018,40,"Working","West","White"
461,2018,50,"Middle","West","White"
462,2018,50,"Working","West","Other"
463,2018,40,"Middle","West","White"
464,2018,37,"Working","West","White"
466,2018,30,"Middle","West","Hispanic"
467,2018,40,"Working","West","Hispanic"
469,2018,37,"Upper","West","White"
470,2018,40,"Working","West","White"
472,2018,40,"Working","West","Hispanic"
474,2018,57,"Middle","West","Hispanic"
477,2018,42,"Working","Midwest","White"
478,2018,35,"Middle","Midwest","Other"
480,2018,30,"Working","Midwest","White"
481,2018,36,"Middle","Midwest","Other"
482,2018,30,"Working","Midwest","Black"
484,2018,35,"Working","Midwest","White"
487,2018,20,"Middle","Midwest","Black"
489,2018,60,"Middle","Midwest","Hispanic"
491,2018,50,"Middle","Midwest","White"
492,2018,70,"Upper","Midwest","White"
493,2018,15,"Upper","Midwest","White"
495,2018,38,"Middle","Midwest","White"
496,2018,44,"Working","Midwest","Black"
497,2018,35,"Upper","Midwest","Black"
499,2018,10,"Upper","Midwest","Hispanic"
501,2018,44,"Middle","Midwest","White"
502,2018,40,"Middle","Midwest","Black"
504,2018,40,"Working","Midwest","White"
505,2018,40,"Middle","Midwest","Other"
507,2018,50,"Middle","Midwest","White"
508,2018,40,"Working","Midwest","Other"
509,2018,45,"Middle","Midwest","White"
510,2018,45,"Middle","Midwest","Black"
511,2018,2,"Middle","Midwest","Other"
512,2018,30,"Upper","Midwest","White"
514,2018,40,"Middle","Midwest","White"
516,2018,65,"Upper","Midwest","White"
519,2018,50,"Upper","Midwest","White"
522,2018,44,"Working","Midwest","White"
523,2018,60,"Middle","Midwest","White"
524,2018,25,"Lower","Midwest","White"
525,2018,30,"Middle","Midwest","White"
527,2018,35,"Working","Midwest","White"
528,2018,6,"Lower","Midwest","White"
530,2018,45,"Working","Midwest","White"
531,2018,48,"Working","Midwest","Black"
533,2018,40,"Working","Midwest","Black"
534,2018,40,"Middle","Midwest","White"
536,2018,18,"Working","Midwest","White"
538,2018,44,"Middle","Midwest","White"
539,2018,60,"Working","Midwest","White"
540,2018,40,"Working","Midwest","Hispanic"
541,2018,55,"Middle","Midwest","White"
543,2018,60,"Middle","Midwest","Black"
544,2018,50,"Working","Midwest","Hispanic"
545,2018,30,"Middle","Midwest","White"
551,2018,5,"Middle","South","White"
552,2018,30,"Middle","South","White"
553,2018,55,"Middle","Middle Atlantic","White"
555,2018,36,"Middle","Middle Atlantic","Hispanic"
556,2018,25,"Middle","Middle Atlantic","White"
559,2018,50,"Middle","Middle Atlantic","White"
560,2018,89,"Middle","Middle Atlantic","White"
562,2018,25,"Middle","Middle Atlantic","White"
563,2018,45,"Working","Middle Atlantic","Other"
564,2018,40,"Working","Middle Atlantic","Other"
565,2018,40,"Working","Middle Atlantic","White"
567,2018,40,"Working","Middle Atlantic","White"
569,2018,50,"Middle","Middle Atlantic","White"
570,2018,45,"Middle","Middle Atlantic","Other"
571,2018,40,"Middle","Middle Atlantic","White"
572,2018,55,"Middle","Middle Atlantic","White"
573,2018,60,"Middle","Middle Atlantic","White"
574,2018,60,"Working","Middle Atlantic","Black"
576,2018,20,"Lower","Middle Atlantic","Black"
578,2018,40,"Working","Middle Atlantic","Black"
581,2018,37,"Middle","Middle Atlantic","White"
582,2018,20,"Working","Middle Atlantic","White"
583,2018,40,"Working","Middle Atlantic","Other"
584,2018,45,"Middle","Middle Atlantic","White"
585,2018,17,"Working","Middle Atlantic","White"
586,2018,30,"Working","Middle Atlantic","Hispanic"
587,2018,40,"Working","Middle Atlantic","Hispanic"
588,2018,32,"Middle","Midwest","Black"
589,2018,40,"Working","Midwest","Black"
590,2018,40,"Working","Midwest","Black"
591,2018,20,"Working","Midwest","Hispanic"
592,2018,25,"Middle","Midwest","Black"
593,2018,36,"Working","Midwest","Black"
594,2018,22,"Working","Midwest","Black"
596,2018,40,"Middle","Midwest","White"
597,2018,50,"Working","Midwest","Hispanic"
599,2018,60,"Working","Midwest","Black"
600,2018,38,"Working","Midwest","Hispanic"
603,2018,50,"Middle","Midwest","White"
608,2018,30,"Working","Midwest","Hispanic"
610,2018,45,"Working","Midwest","Hispanic"
611,2018,30,"Lower","Midwest","Hispanic"
612,2018,32,"Working","Midwest","Hispanic"
613,2018,70,"Working","Midwest","Hispanic"
622,2018,13,"Working","Midwest","Black"
623,2018,60,"Middle","Midwest","White"
624,2018,53,"Lower","Midwest","Hispanic"
626,2018,72,"Working","Midwest","White"
628,2018,50,"Working","Midwest","Black"
630,2018,30,"Middle","Midwest","White"
633,2018,40,"Working","South","Black"
635,2018,40,"Middle","South","Black"
636,2018,32,"Working","South","Black"
637,2018,40,"Working","South","Hispanic"
639,2018,36,"Lower","South","Black"
640,2018,15,"Working","South","White"
642,2018,50,"Working","South","Black"
643,2018,75,"Middle","South","White"
644,2018,40,"Working","South","White"
646,2018,40,"Middle","South","White"
647,2018,52,"Working","South","White"
648,2018,35,"Working","South","Hispanic"
652,2018,30,"Middle","South","Other"
653,2018,38,"Working","South","Black"
654,2018,25,"Middle","South","Black"
655,2018,45,"Lower","South","Black"
657,2018,52,"Working","South","Black"
658,2018,40,"Middle","South","White"
660,2018,30,"Working","South","Black"
662,2018,60,"Middle","South","Black"
663,2018,40,"Working","South","Hispanic"
664,2018,28,"Working","South","Hispanic"
665,2018,20,"Middle","South","Black"
666,2018,40,"Working","South","Black"
667,2018,89,"Working","South","White"
668,2018,40,"Middle","South","Black"
670,2018,55,"Working","South","White"
671,2018,16,"Working","South","Black"
672,2018,20,"Upper","South","White"
673,2018,20,"Working","South","White"
675,2018,27,"Working","South","White"
676,2018,40,"Working","South","White"
677,2018,48,"Middle","South","Black"
679,2018,40,"Lower","South","Other"
681,2018,40,"Middle","South","Black"
683,2018,37,"Middle","South","Black"
685,2018,40,"Middle","South","White"
688,2018,20,"Working","South","Other"
689,2018,32,"Lower","South","Black"
691,2018,30,"Lower","South","Black"
692,2018,37,"Working","South","Black"
693,2018,30,"Working","South","Black"
695,2018,50,"Lower","South","Hispanic"
696,2018,60,"Working","South","Hispanic"
699,2018,20,"Working","South","Hispanic"
701,2018,40,"Working","South","Hispanic"
704,2018,30,"Working","South","Hispanic"
706,2018,50,"Middle","South","Hispanic"
707,2018,40,"Upper","South","White"
708,2018,40,"Working","South","White"
711,2018,22,"Lower","South","Hispanic"
713,2018,44,"Upper","South","Hispanic"
715,2018,35,"Middle","South","Black"
716,2018,40,"Middle","Midwest","White"
719,2018,50,"Middle","Midwest","White"
720,2018,40,"Middle","Midwest","White"
722,2018,45,"Middle","Midwest","Black"
726,2018,36,"Working","Midwest","Black"
727,2018,53,"Working","Midwest","Black"
728,2018,20,"Working","Midwest","Black"
729,2018,40,"Working","Midwest","Black"
730,2018,40,"Working","Midwest","Hispanic"
731,2018,47,"Middle","Midwest","Black"
732,2018,40,"Working","Midwest","Black"
734,2018,57,"Middle","Midwest","White"
735,2018,42,"Middle","Midwest","White"
736,2018,60,"Working","Midwest","White"
738,2018,35,"Middle","Midwest","White"
739,2018,40,"Middle","Midwest","Black"
740,2018,20,"Working","Midwest","White"
741,2018,40,"Working","Midwest","White"
742,2018,40,"Working","Midwest","Black"
743,2018,42,"Middle","Midwest","White"
744,2018,37,"Working","Midwest","White"
745,2018,33,"Middle","Midwest","White"
746,2018,50,"Middle","Midwest","Black"
747,2018,14,"Working","Midwest","White"
748,2018,20,"Lower","Midwest","Black"
749,2018,60,"Working","Midwest","Black"
752,2018,48,"Middle","Midwest","White"
754,2018,40,"Middle","West","Hispanic"
756,2018,54,"Working","West","White"
757,2018,45,"Working","West","White"
762,2018,40,"Middle","West","White"
764,2018,40,"Middle","West","Other"
765,2018,40,"Middle","West","White"
766,2018,45,"Middle","West","White"
768,2018,40,"Working","West","Hispanic"
769,2018,16,"Working","West","White"
770,2018,24,"Upper","West","White"
774,2018,27,"Working","West","White"
776,2018,68,"Working","West","White"
778,2018,50,"Working","West","White"
779,2018,40,"Middle","West","White"
781,2018,40,"Working","West","Hispanic"
782,2018,50,"Middle","West","White"
784,2018,32,"Working","West","Hispanic"
785,2018,48,"Working","West","White"
787,2018,11,"Working","West","White"
788,2018,24,"Middle","West","Other"
789,2018,42,"Middle","West","White"
790,2018,42,"Middle","West","White"
793,2018,38,"Working","West","White"
794,2018,32,"Working","West","Black"
796,2018,15,"Working","West","Black"
797,2018,37,"Working","West","Hispanic"
798,2018,89,"Working","West","Black"
799,2018,70,"Working","West","Hispanic"
802,2018,38,"Middle","West","White"
803,2018,20,"Working","West","Hispanic"
804,2018,15,"Middle","West","White"
805,2018,70,"Working","West","Hispanic"
807,2018,52,"Middle","West","White"
808,2018,40,"Working","West","Hispanic"
809,2018,40,"Working","West","Other"
811,2018,40,"Working","West","White"
812,2018,32,"Working","West","White"
813,2018,40,"Lower","West","Black"
814,2018,32,"Working","West","Hispanic"
815,2018,20,"Working","Midwest","Black"
816,2018,28,"Working","Midwest","White"
821,2018,45,"Middle","Midwest","Hispanic"
826,2018,48,"Working","Midwest","Black"
827,2018,40,"Middle","Midwest","White"
828,2018,40,"Upper","Midwest","Hispanic"
829,2018,32,"Working","Midwest","White"
831,2018,40,"Middle","Midwest","White"
833,2018,36,"Working","Midwest","White"
834,2018,60,"Middle","Midwest","White"
836,2018,60,"Middle","Midwest","White"
839,2018,40,"Middle","West","Other"
840,2018,30,"Middle","West","Hispanic"
841,2018,20,"Working","West","Hispanic"
842,2018,30,"Working","West","White"
843,2018,40,"Working","West","White"
845,2018,40,"Middle","West","White"
847,2018,84,"Working","West","Other"
848,2018,40,"Working","West","Hispanic"
849,2018,28,"Working","West","White"
850,2018,30,"Working","West","Hispanic"
854,2018,40,"Working","West","Hispanic"
855,2018,50,"Working","West","White"
856,2018,54,"Middle","West","White"
859,2018,1,"Middle","West","Black"
861,2018,60,"Middle","West","Black"
862,2018,40,"Middle","West","White"
863,2018,70,"Working","West","Hispanic"
865,2018,28,"Working","West","Black"
867,2018,32,"Working","West","White"
869,2018,50,"Upper","West","White"
871,2018,8,"Lower","West","Black"
873,2018,28,"Middle","West","White"
876,2018,50,"Middle","West","White"
877,2018,40,"Middle","West","White"
878,2018,15,"Middle","West","White"
880,2018,55,"Middle","West","White"
882,2018,16,"Middle","Midwest","White"
883,2018,35,"Lower","Midwest","White"
884,2018,40,"Middle","Midwest","White"
885,2018,24,"Working","Midwest","White"
887,2018,40,"Middle","Midwest","White"
890,2018,40,"Working","Midwest","White"
892,2018,35,"Working","Midwest","White"
894,2018,16,"Working","Midwest","Black"
895,2018,16,"Working","Midwest","Black"
896,2018,61,"Working","Midwest","Black"
900,2018,56,"Working","Midwest","White"
902,2018,43,"Lower","Midwest","White"
903,2018,43,"Middle","Midwest","White"
904,2018,62,"Middle","Midwest","Black"
907,2018,40,"Middle","Midwest","Black"
913,2018,40,"Working","Midwest","Hispanic"
915,2018,40,"Working","Midwest","White"
916,2018,45,"Working","Midwest","White"
917,2018,28,"Working","Midwest","White"
918,2018,60,"Working","Midwest","White"
922,2018,60,"Working","Midwest","White"
923,2018,85,"Working","Midwest","White"
924,2018,50,"Middle","Midwest","Hispanic"
925,2018,40,"Middle","Midwest","White"
926,2018,40,"Working","Midwest","White"
927,2018,60,"Working","Midwest","White"
928,2018,62,"Working","South","White"
929,2018,50,"Working","South","White"
934,2018,40,"Middle","South","White"
935,2018,36,"Middle","South","White"
937,2018,40,"Middle","South","White"
938,2018,35,"Working","South","White"
939,2018,20,"Working","South","White"
941,2018,44,"Working","South","Black"
945,2018,32,"Working","South","Black"
948,2018,40,"Middle","South","Other"
949,2018,40,"Working","South","Black"
950,2018,40,"Working","South","White"
952,2018,20,"Working","South","White"
953,2018,55,"Middle","South","White"
954,2018,20,"Working","South","Hispanic"
960,2018,55,"Working","South","Hispanic"
961,2018,40,"Working","South","White"
962,2018,40,"Middle","South","White"
963,2018,58,"Middle","South","Black"
965,2018,55,"Middle","South","White"
966,2018,40,"Working","South","White"
967,2018,21,"Lower","South","Hispanic"
968,2018,40,"Working","South","Black"
969,2018,42,"Working","South","Hispanic"
970,2018,40,"Lower","South","Hispanic"
971,2018,25,"Working","South","White"
972,2018,30,"Middle","South","White"
973,2018,35,"Lower","South","White"
974,2018,40,"Working","South","Black"
975,2018,45,"Middle","South","White"
977,2018,60,"Working","South","White"
978,2018,41,"Middle","South","White"
980,2018,50,"Middle","South","White"
981,2018,54,"Working","South","Hispanic"
982,2018,35,"Middle","South","White"
985,2018,65,"Middle","South","White"
986,2018,45,"Middle","South","White"
987,2018,52,"Middle","South","White"
988,2018,40,"Middle","South","White"
989,2018,10,"Middle","West","White"
990,2018,29,"Middle","West","White"
992,2018,8,"Working","West","White"
995,2018,40,"Working","West","White"
996,2018,25,"Middle","West","White"
998,2018,54,"Working","West","Hispanic"
999,2018,36,"Middle","West","White"
1000,2018,40,"Working","West","White"
1001,2018,16,"Middle","West","White"
1004,2018,48,"Working","West","Hispanic"
1005,2018,50,"Middle","West","Other"
1007,2018,41,"Working","West","Black"
1009,2018,40,"Middle","West","White"
1010,2018,60,"Middle","West","Other"
1011,2018,25,"Working","Middle Atlantic","White"
1012,2018,48,"Working","Middle Atlantic","Black"
1013,2018,40,"Working","Middle Atlantic","White"
1014,2018,45,"Middle","Middle Atlantic","White"
1015,2018,49,"Middle","Middle Atlantic","White"
1016,2018,70,"Middle","Middle Atlantic","White"
1018,2018,40,"Working","Middle Atlantic","Black"
1019,2018,70,"Working","Middle Atlantic","Hispanic"
1021,2018,45,"Working","Middle Atlantic","Black"
1022,2018,35,"Working","Middle Atlantic","White"
1025,2018,60,"Middle","Middle Atlantic","White"
1026,2018,40,"Working","Middle Atlantic","White"
1027,2018,86,"Working","Middle Atlantic","White"
1030,2018,40,"Middle","Middle Atlantic","White"
1031,2018,50,"Middle","Middle Atlantic","White"
1033,2018,50,"Working","Middle Atlantic","White"
1034,2018,30,"Working","Middle Atlantic","White"
1035,2018,35,"Working","Middle Atlantic","White"
1036,2018,40,"Working","Middle Atlantic","White"
1038,2018,40,"Working","Middle Atlantic","White"
1040,2018,15,"Middle","South","White"
1041,2018,50,"Middle","South","White"
1043,2018,50,"Working","South","Other"
1044,2018,40,"Middle","South","White"
1045,2018,25,"Working","South","Other"
1052,2018,7,"Working","South","White"
1054,2018,50,"Working","Midwest","White"
1057,2018,44,"Working","Midwest","White"
1058,2018,40,"Working","Midwest","White"
1059,2018,32,"Working","Midwest","White"
1060,2018,7,"Working","Midwest","White"
1061,2018,20,"Working","Midwest","White"
1062,2018,20,"Working","Midwest","White"
1064,2018,46,"Middle","Midwest","White"
1065,2018,48,"Working","Midwest","Hispanic"
1066,2018,72,"Middle","Midwest","White"
1068,2018,60,"Working","Midwest","White"
1069,2018,40,"Middle","Midwest","Other"
1070,2018,50,"Working","Midwest","Black"
1074,2018,6,"Lower","Midwest","Black"
1075,2018,40,"Working","Midwest","White"
1076,2018,45,"Middle","Midwest","White"
1078,2018,40,"Middle","Midwest","White"
1079,2018,48,"Working","Midwest","Hispanic"
1081,2018,60,"Working","Midwest","Hispanic"
1082,2018,32,"Working","Midwest","White"
1083,2018,6,"Working","Midwest","Hispanic"
1084,2018,40,"Middle","Midwest","Hispanic"
1085,2018,25,"Working","Midwest","Hispanic"
1086,2018,75,"Working","Midwest","White"
1089,2018,60,"Working","Midwest","White"
1090,2018,50,"Middle","Midwest","White"
1091,2018,45,"Middle","Midwest","White"
1092,2018,40,"Middle","Midwest","Other"
1093,2018,50,"Middle","Midwest","White"
1095,2018,40,"Middle","Midwest","White"
1096,2018,40,"Working","Midwest","White"
1097,2018,50,"Working","Midwest","White"
1098,2018,40,"Working","Midwest","White"
1099,2018,41,"Middle","Midwest","Black"
1102,2018,15,"Working","Midwest","White"
1103,2018,1,"Working","Midwest","White"
1104,2018,20,"Middle","Midwest","White"
1105,2018,50,"Lower","Midwest","White"
1106,2018,32,"Working","Midwest","Black"
1107,2018,60,"Working","Midwest","Black"
1108,2018,40,"Working","Midwest","White"
1110,2018,40,"Working","Midwest","White"
1111,2018,50,"Working","Midwest","White"
1113,2018,40,"Upper","Midwest","White"
1114,2018,40,"Middle","Midwest","White"
1115,2018,10,"Working","Midwest","White"
1119,2018,40,"Lower","Midwest","Black"
1121,2018,60,"Middle","Midwest","Other"
1122,2018,40,"Middle","Midwest","Hispanic"
1123,2018,40,"Working","Midwest","White"
1125,2018,36,"Middle","Midwest","White"
1126,2018,40,"Middle","Midwest","White"
1127,2018,24,"Middle","Midwest","White"
1129,2018,35,"Working","Midwest","White"
1134,2018,40,"Lower","Midwest","White"
1135,2018,80,"Middle","Midwest","White"
1137,2018,60,"Working","Midwest","White"
1138,2018,70,"Working","Midwest","Hispanic"
1142,2018,40,"Middle","West","Black"
1143,2018,40,"Working","West","White"
1145,2018,40,"Working","West","Other"
1148,2018,36,"Middle","West","Hispanic"
1149,2018,60,"Working","West","White"
1150,2018,89,"Middle","West","White"
1154,2018,40,"Lower","West","Black"
1155,2018,40,"Working","West","Black"
1156,2018,32,"Middle","West","Hispanic"
1157,2018,33,"Working","West","Hispanic"
1158,2018,40,"Middle","West","Hispanic"
1160,2018,2,"Middle","West","Other"
1164,2018,1,"Upper","West","White"
1165,2018,50,"Middle","West","White"
1170,2018,50,"Middle","Midwest","White"
1171,2018,3,"Middle","Midwest","White"
1172,2018,40,"Middle","Midwest","White"
1174,2018,50,"Middle","Midwest","Black"
1175,2018,42,"Middle","Midwest","Other"
1177,2018,40,"Working","Midwest","Hispanic"
1181,2018,62,"Working","Midwest","White"
1182,2018,22,"Working","Midwest","White"
1183,2018,40,"Working","Midwest","White"
1189,2018,10,"Middle","Midwest","White"
1190,2018,38,"Middle","Midwest","White"
1191,2018,24,"Middle","Midwest","White"
1193,2018,30,"Working","Midwest","White"
1197,2018,40,"Working","Midwest","White"
1200,2018,39,"Lower","West","White"
1201,2018,48,"Working","West","White"
1202,2018,50,"Working","West","Hispanic"
1207,2018,45,"Working","West","Hispanic"
1212,2018,45,"Working","West","White"
1213,2018,40,"Working","West","White"
1214,2018,40,"Middle","West","Other"
1215,2018,25,"Working","West","Other"
1217,2018,50,"Working","West","Hispanic"
1218,2018,52,"Working","West","White"
1219,2018,55,"Working","West","White"
1221,2018,40,"Middle","West","White"
1222,2018,40,"Working","Midwest","White"
1223,2018,35,"Working","Midwest","White"
1225,2018,40,"Middle","Midwest","White"
1226,2018,55,"Middle","Midwest","Black"
1228,2018,50,"Working","Midwest","White"
1229,2018,40,"Working","Midwest","White"
1230,2018,40,"Working","Midwest","White"
1231,2018,45,"Working","Midwest","White"
1232,2018,38,"Working","Midwest","Black"
1233,2018,40,"Working","Midwest","White"
1234,2018,43,"Working","Midwest","White"
1235,2018,40,"Working","Midwest","White"
1236,2018,40,"Middle","Midwest","White"
1238,2018,64,"Working","Midwest","White"
1239,2018,60,"Middle","Midwest","Other"
1241,2018,50,"Middle","Midwest","White"
1243,2018,40,"Working","Midwest","White"
1244,2018,42,"Working","Midwest","White"
1245,2018,40,"Working","New England","White"
1247,2018,40,"Middle","New England","Black"
1249,2018,40,"Working","New England","Hispanic"
1251,2018,40,"Working","New England","Other"
1254,2018,20,"Middle","New England","White"
1255,2018,32,"Middle","New England","White"
1256,2018,70,"Working","New England","Hispanic"
1258,2018,30,"Working","New England","Hispanic"
1259,2018,22,"Working","New England","White"
1260,2018,75,"Upper","New England","White"
1261,2018,40,"Middle","New England","White"
1263,2018,40,"Middle","New England","White"
1265,2018,45,"Middle","New England","White"
1266,2018,45,"Working","New England","White"
1267,2018,35,"Working","New England","White"
1269,2018,60,"Working","Middle Atlantic","Hispanic"
1272,2018,20,"Working","Middle Atlantic","White"
1273,2018,40,"Working","Middle Atlantic","White"
1274,2018,45,"Working","Middle Atlantic","White"
1275,2018,55,"Middle","Middle Atlantic","White"
1277,2018,32,"Working","Middle Atlantic","Other"
1279,2018,38,"Working","Middle Atlantic","White"
1280,2018,50,"Working","Middle Atlantic","White"
1281,2018,36,"Middle","Middle Atlantic","White"
1282,2018,89,"Upper","Middle Atlantic","White"
1283,2018,40,"Middle","Middle Atlantic","White"
1284,2018,46,"Working","Middle Atlantic","White"
1285,2018,55,"Working","Middle Atlantic","White"
1287,2018,45,"Middle","Middle Atlantic","White"
1289,2018,20,"Middle","Middle Atlantic","White"
1290,2018,20,"Middle","Middle Atlantic","White"
1292,2018,40,"Middle","Middle Atlantic","White"
1293,2018,35,"Middle","Middle Atlantic","White"
1294,2018,26,"Working","Middle Atlantic","White"
1295,2018,25,"Working","Middle Atlantic","White"
1299,2018,40,"Working","Middle Atlantic","Black"
1301,2018,40,"Middle","Middle Atlantic","White"
1304,2018,47,"Middle","Middle Atlantic","White"
1305,2018,40,"Middle","Middle Atlantic","White"
1309,2018,41,"Working","Middle Atlantic","Black"
1311,2018,30,"Middle","Middle Atlantic","Black"
1312,2018,42,"Upper","Middle Atlantic","Black"
1314,2018,40,"Working","Middle Atlantic","Black"
1315,2018,40,"Middle","Middle Atlantic","White"
1316,2018,23,"Working","Middle Atlantic","White"
1317,2018,15,"Middle","Middle Atlantic","Black"
1318,2018,42,"Middle","Middle Atlantic","White"
1322,2018,50,"Working","Middle Atlantic","White"
1323,2018,53,"Middle","Middle Atlantic","White"
1325,2018,38,"Working","South","White"
1328,2018,40,"Middle","South","White"
1330,2018,64,"Working","South","White"
1332,2018,40,"Working","South","White"
1334,2018,86,"Working","South","White"
1336,2018,40,"Working","South","Hispanic"
1338,2018,78,"Middle","South","White"
1339,2018,40,"Working","South","White"
1343,2018,50,"Working","South","White"
1345,2018,40,"Middle","South","White"
1346,2018,37,"Working","South","White"
1347,2018,65,"Working","South","White"
1348,2018,45,"Middle","South","White"
1352,2018,50,"Middle","South","White"
1354,2018,60,"Working","South","White"
1355,2018,42,"Working","South","White"
1360,2018,46,"Working","South","Hispanic"
1363,2018,36,"Working","South","White"
1369,2018,34,"Working","South","White"
1370,2018,25,"Middle","South","White"
1371,2018,60,"Middle","South","White"
1372,2018,43,"Working","South","White"
1373,2018,60,"Middle","South","White"
1374,2018,40,"Working","South","White"
1375,2018,40,"Working","South","Black"
1376,2018,53,"Working","South","White"
1377,2018,3,"Middle","South","White"
1378,2018,40,"Working","South","White"
1380,2018,40,"Middle","South","Black"
1382,2018,45,"Working","South","White"
1383,2018,40,"Working","South","White"
1384,2018,65,"Middle","South","White"
1385,2018,65,"Middle","South","White"
1387,2018,38,"Lower","South","White"
1389,2018,50,"Middle","South","White"
1391,2018,60,"Middle","South","White"
1392,2018,50,"Middle","South","White"
1393,2018,32,"Working","South","White"
1397,2018,65,"Working","South","White"
1400,2018,40,"Working","South","Black"
1401,2018,25,"Middle","South","Black"
1403,2018,40,"Middle","South","White"
1404,2018,40,"Working","South","White"
1410,2018,40,"Working","South","White"
1413,2018,48,"Working","South","Black"
1414,2018,46,"Working","South","White"
1415,2018,25,"Working","South","Black"
1416,2018,60,"Working","South","Black"
1417,2018,40,"Middle","South","Black"
1418,2018,35,"Working","South","White"
1419,2018,24,"Lower","South","Black"
1420,2018,43,"Working","South","Black"
1422,2018,30,"Working","South","White"
1424,2018,50,"Middle","South","White"
1425,2018,40,"Middle","South","White"
1426,2018,36,"Middle","South","White"
1429,2018,12,"Working","South","White"
1432,2018,40,"Working","South","White"
1433,2018,48,"Middle","South","White"
1434,2018,50,"Middle","South","Black"
1435,2018,70,"Working","South","Black"
1438,2018,40,"Middle","South","Black"
1439,2018,35,"Middle","South","Black"
1440,2018,50,"Working","South","White"
1441,2018,16,"Working","South","White"
1443,2018,40,"Middle","South","White"
1446,2018,60,"Upper","South","White"
1447,2018,89,"Lower","South","Black"
1448,2018,40,"Working","South","White"
1451,2018,40,"Working","South","White"
1453,2018,40,"Working","South","Other"
1457,2018,40,"Working","South","White"
1458,2018,40,"Working","South","Black"
1460,2018,35,"Working","South","Black"
1462,2018,40,"Working","South","Black"
1464,2018,70,"Middle","South","White"
1465,2018,40,"Working","South","White"
1466,2018,40,"Middle","South","White"
1468,2018,44,"Working","South","Black"
1469,2018,50,"Upper","South","Black"
1470,2018,40,"Middle","South","White"
1471,2018,25,"Middle","South","White"
1472,2018,40,"Working","South","Black"
1473,2018,40,"Working","South","Black"
1474,2018,50,"Working","South","Black"
1475,2018,45,"Lower","South","White"
1476,2018,38,"Working","South","Black"
1477,2018,40,"Working","South","White"
1479,2018,50,"Middle","South","Black"
1481,2018,30,"Middle","South","Black"
1482,2018,50,"Middle","South","White"
1485,2018,30,"Upper","South","White"
1487,2018,50,"Upper","South","White"
1490,2018,40,"Middle","South","White"
1491,2018,40,"Middle","South","White"
1499,2018,50,"Working","South","Black"
1500,2018,40,"Working","South","Black"
1501,2018,34,"Working","South","Hispanic"
1504,2018,30,"Middle","South","White"
1505,2018,72,"Working","South","Hispanic"
1506,2018,12,"Working","South","White"
1507,2018,45,"Working","South","Black"
1509,2018,10,"Lower","South","White"
1510,2018,35,"Working","South","Hispanic"
1511,2018,36,"Working","South","Black"
1512,2018,50,"Working","South","Other"
